tick,hero_name,x,y,hp
19237,Disruptor,8301.59,17443.97,562
19253,Mars,8462.19,17191.44,857
19253,Venomancer,24460.25,14951.66,487
19255,Alchemist,22200.31,10540.84,934
19263,Bloodseeker,8209.19,17544.34,389
19265,QueenOfPain,16308.91,16118.62,956
19269,Jakiro,17392.62,14930.38,789
19285,Magnataur,21282.91,20143.66,259
19299,DoomBringer,21884.38,11572.19,1342
19323,Mars,8462.03,17150.97,463
19323,Disruptor,8116.19,17798.78,282
19331,Jakiro,17254.72,15043.44,797
19337,Bloodseeker,8364.91,17851.22,254
19345,Magnataur,21772.5,20643.97,274
19357,Venomancer,24659.28,15345.41,498
19361,Alchemist,22041.84,10578.09,950
19361,DoomBringer,21979.0,11279.34,1342
19371,WitchDoctor,8574.81,17935.5,724
19391,Jakiro,16893.12,14786.0,805
19395,Disruptor,8339.47,17986.47,306
19399,Bloodseeker,8591.22,18583.78,106
19405,Magnataur,22255.62,21146.56,290
19423,Alchemist,21801.62,10473.16,961
19441,DoomBringer,22196.28,11018.5,1342
19451,QueenOfPain,16229.44,16250.16,1000
19451,Jakiro,16806.56,14127.75,813
19459,Bloodseeker,9183.56,19134.91,38
19463,Mars,8430.34,17113.06,537
19465,Magnataur,22674.59,21707.31,304
19465,Disruptor,8523.53,18512.88,256
19485,Alchemist,21835.59,10474.16,900
19495,WitchDoctor,8606.25,18242.41,670
19511,Jakiro,17073.03,13533.44,821
19515,Venomancer,24381.5,15278.53,544
19517,QueenOfPain,15652.41,16386.66,1000
19525,Magnataur,23124.72,22243.03,339
19525,DoomBringer,22100.22,11071.72,1342
19525,Disruptor,8971.72,19011.66,207
19535,Mars,8704.53,17649.97,518
19555,WitchDoctor,8817.56,18853.28,677
19555,Alchemist,21891.09,10519.28,876
19571,Jakiro,17307.38,12906.19,830
19575,Venomancer,23861.5,15193.0,551
19585,Disruptor,9558.72,19322.75,154
19595,Mars,9199.69,18168.88,528
19601,DoomBringer,21958.44,10820.12,1342
19609,Magnataur,23195.97,22320.16,619
19615,QueenOfPain,15472.44,15920.22,1000
19625,Alchemist,21673.03,10368.28,781
19631,Jakiro,17587.16,12298.91,838
19635,Venomancer,23320.12,15023.56,558
19645,Disruptor,10174.81,19609.59,227
19655,Mars,9806.94,18581.47,540
19675,QueenOfPain,14902.41,16030.44,1000
19681,WitchDoctor,9159.09,19136.69,692
19681,DoomBringer,21730.22,10535.5,1342
19691,Jakiro,18105.41,11897.12,846
19695,Venomancer,23049.62,14438.84,565
19697,Alchemist,21352.25,10471.38,707
19699,Magnataur,23195.97,22320.16,915
19705,Disruptor,10691.84,20051.25,234
19715,Mars,10125.38,19227.44,552
19735,QueenOfPain,14600.97,16625.88,1000
19741,WitchDoctor,9837.22,19205.31,699
19751,Jakiro,18717.88,11625.72,854
19755,Venomancer,22725.72,13885.0,574
19765,Disruptor,11080.66,20594.38,241
19773,DoomBringer,21731.97,10638.88,1302
19777,Alchemist,21165.34,10313.38,453
19787,Mars,9886.81,19225.75,564
19789,Magnataur,23195.97,22320.16,1088
19795,QueenOfPain,14906.28,16864.84,1000
19801,WitchDoctor,10503.84,19027.38,708
19811,Jakiro,19364.5,11460.25,862
19815,Venomancer,22340.0,13361.84,583
19825,Disruptor,11566.75,21003.31,248
19835,DoomBringer,21890.09,11039.09,1302
19845,Alchemist,21156.81,10319.69,389
19855,QueenOfPain,15315.62,16367.12,1000
19867,Mars,10134.0,19222.97,577
19871,Jakiro,19956.44,11733.75,870
19873,WitchDoctor,11051.78,18808.78,717
19875,Venomancer,21944.5,12848.12,590
19895,DoomBringer,21538.06,11437.34,1316
19897,Disruptor,11930.03,21438.47,257
19911,Magnataur,16466.06,16212.62,1088
19915,QueenOfPain,15626.97,15997.19,794
19915,Alchemist,21453.31,10265.31,403
19935,Mars,9983.28,19073.62,590
19935,Venomancer,21765.78,12245.28,597
19951,WitchDoctor,10821.34,18583.62,728
19955,DoomBringer,21095.19,11461.81,1331
19957,Disruptor,11877.0,22115.66,265
19961,Jakiro,20455.84,11864.94,882
19989,Alchemist,20941.5,10096.16,428
19995,Venomancer,21164.84,12162.28,603
19999,Magnataur,16463.12,16272.94,1045
20001,QueenOfPain,15582.56,15895.22,793
20011,Mars,10001.09,19166.5,604
20015,DoomBringer,20998.25,11216.03,1290
20029,Disruptor,11652.34,22362.94,276
20049,Alchemist,21472.34,10436.94,499
20061,Magnataur,16555.97,16468.19,1056
20063,Jakiro,20674.25,11676.28,733
20077,DoomBringer,20979.91,11358.97,1175
20081,QueenOfPain,15873.41,15817.12,772
20097,Disruptor,11429.56,21865.16,286
20109,Alchemist,21658.72,11106.44,571
20113,Venomancer,20823.81,11982.31,616
20123,Magnataur,16289.75,16445.88,990
20125,Jakiro,20728.09,11292.69,459
20127,Mars,10240.59,19313.97,623
20147,WitchDoctor,10821.34,18583.62,758
20161,QueenOfPain,16014.06,15882.81,785
20161,DoomBringer,20846.88,11268.91,1060
20171,Alchemist,21202.84,11417.84,644
20185,Jakiro,20640.44,10872.47,320
20189,Mars,10297.28,19798.22,633
20191,Venomancer,20682.69,11774.28,569
20193,Magnataur,16406.06,16687.59,908
20199,Disruptor,11762.5,21616.12,300
20233,QueenOfPain,16517.72,15602.84,783
20235,Alchemist,20878.75,11064.66,717
20245,Jakiro,20708.69,10416.38,278
20249,DoomBringer,20744.5,11117.19,823
20253,Venomancer,20787.62,11395.41,537
20259,Disruptor,12236.06,21695.41,307
20267,Magnataur,16451.94,16504.28,879
20269,Mars,10214.97,19855.97,646
20295,WitchDoctor,10782.41,18823.94,780
20305,QueenOfPain,16418.47,15799.22,527
20305,Jakiro,21174.91,10344.16,260
20323,DoomBringer,20730.56,11434.19,693
20325,Disruptor,11944.28,21124.03,284
20327,Magnataur,16993.84,16344.88,848
20329,Mars,10761.53,20109.5,656
20331,Alchemist,20769.94,11175.94,598
20353,Venomancer,21208.06,11558.34,495
20355,WitchDoctor,10602.41,19435.56,788
20365,Jakiro,21211.34,10827.59,250
20381,QueenOfPain,15851.75,15643.03,499
20383,DoomBringer,20825.34,11997.59,784
20385,Disruptor,12091.75,20489.66,291
20387,Magnataur,16436.69,16194.59,860
20389,Mars,10320.03,20009.41,666
20403,Alchemist,20892.78,11837.69,481
20409,Bloodseeker,11225.34,21832.38,978
20415,WitchDoctor,10451.22,20066.16,795
20417,Venomancer,21519.47,11745.0,369
20443,QueenOfPain,15302.72,15477.81,542
20443,DoomBringer,21244.41,12370.94,799
20445,Disruptor,11745.41,19969.56,298
20447,Magnataur,16167.72,16055.72,828
20449,Mars,10442.41,20710.06,676
20453,Jakiro,21095.19,11227.0,256
20463,Alchemist,21461.78,12225.53,590
20475,WitchDoctor,10195.66,20697.84,802
20477,Bloodseeker,10416.41,21728.56,976
20477,Venomancer,21771.19,11839.56,294
20503,DoomBringer,21541.31,12188.38,814
20509,QueenOfPain,14766.78,15269.34,604
20509,Mars,11145.62,20609.47,686
20509,Magnataur,15793.88,16028.69,796
20529,Jakiro,21292.47,11475.78,170
20529,Alchemist,21768.47,11906.22,703
20537,WitchDoctor,9860.22,20542.72,810
20557,Disruptor,11387.5,19859.47,312
20563,Bloodseeker,10131.41,21514.25,965
20565,DoomBringer,21412.06,11640.22,840
20567,Venomancer,21647.31,11685.72,216
20579,Magnataur,15308.53,15600.22,807
20583,QueenOfPain,14630.41,14796.78,617
20589,Mars,11102.47,20404.91,699
20601,Alchemist,21636.28,11719.19,751
20627,DoomBringer,21209.19,11559.66,874
20627,Venomancer,21143.41,11780.06,139
20647,Magnataur,15535.53,15344.69,818
20651,Mars,10722.34,20083.0,687
20653,QueenOfPain,15072.31,14859.72,410
20661,Disruptor,11678.34,19972.72,324
20663,Alchemist,21359.84,11997.72,757
20677,WitchDoctor,10023.19,20191.97,827
20681,Bloodseeker,10312.31,21542.12,957
20687,Venomancer,20870.41,11765.84,145
20695,DoomBringer,21097.78,11869.62,912
20707,Magnataur,16322.88,16118.62,750
20711,Mars,10477.41,19543.19,675
20719,QueenOfPain,15383.44,15064.88,440
20729,Alchemist,20861.75,12058.97,646
20731,Disruptor,11505.88,19900.5,333
20757,Venomancer,21335.22,11586.28,153
20765,DoomBringer,21067.22,11928.91,949
20767,Magnataur,16678.22,16167.47,761
20771,Mars,10408.31,19182.72,664
20783,QueenOfPain,15308.94,15516.25,537
20789,WitchDoctor,9990.34,19713.66,840
20797,Disruptor,11648.97,19935.78,341
20805,Alchemist,20889.72,12059.0,570
20817,Bloodseeker,10414.62,21491.97,946
20825,Venomancer,21464.09,11685.0,160
20827,Magnataur,16301.44,16476.88,730
20831,Mars,10250.38,18820.53,653
20843,DoomBringer,20969.19,12068.84,991
20849,WitchDoctor,9953.75,19331.47,846
20857,QueenOfPain,15130.16,15758.44,632
20867,Alchemist,20744.81,11986.28,478
20887,Magnataur,16046.56,15948.12,697
20897,Mars,10315.44,19363.62,666
20899,Venomancer,21297.59,11682.53,169
20909,DoomBringer,20695.03,11906.78,975
20923,QueenOfPain,15118.0,15919.31,679
20927,Alchemist,21043.59,11516.25,334
20927,Bloodseeker,10206.84,21724.88,978
20929,Disruptor,11627.53,19928.38,357
20957,Mars,10189.59,19833.97,676
20957,Magnataur,16074.44,15971.03,666
20973,Venomancer,21431.97,11966.78,176
20979,DoomBringer,21085.31,11544.97,929
20987,Alchemist,21609.16,11457.59,323
20995,QueenOfPain,15318.72,15846.31,483
21017,Mars,10147.53,19984.62,686
21029,Bloodseeker,10419.84,21140.47,978
21037,Magnataur,16070.97,16044.06,558
21039,DoomBringer,21659.19,11277.81,943
21047,Alchemist,21977.84,11149.91,321
21069,Venomancer,21793.12,11603.31,187
21079,Mars,9843.97,19932.47,696
21087,QueenOfPain,15705.28,16019.69,459
21097,Magnataur,16443.31,16349.75,469
21103,Disruptor,11374.19,19989.75,378
21105,DoomBringer,21794.44,10828.91,950
21107,Alchemist,22224.88,10657.84,278
21125,Bloodseeker,10164.06,21045.75,978
21129,Venomancer,21671.62,11494.38,194
21139,Mars,10071.94,19665.31,706
21157,QueenOfPain,16057.19,15869.81,470
21157,Magnataur,16981.72,16155.59,437
21169,Alchemist,22408.91,10790.38,321
21171,WitchDoctor,21506.94,10653.53,846
21173,DoomBringer,22238.34,10693.88,764
21189,Venomancer,21757.16,11890.06,200
21207,Mars,10236.47,19780.72,717
21209,Disruptor,11262.16,20006.72,390
21217,Magnataur,17107.25,16054.09,470
21223,QueenOfPain,17564.31,15188.19,470
21227,Bloodseeker,10266.25,20989.78,801
21239,Alchemist,22516.44,10663.59,592
21249,Venomancer,22268.31,12063.06,207
21255,DoomBringer,22405.84,10691.94,96
21269,Mars,9956.91,19186.59,727
21277,Magnataur,16587.44,16433.97,512
21285,QueenOfPain,16999.66,15438.47,479
21309,Venomancer,22759.91,12482.31,213
21311,Jakiro,9484.0,9959.0,956
21311,Bloodseeker,10285.94,20946.34,909
21315,WitchDoctor,21694.84,10715.75,890
21337,Magnataur,16070.34,16864.88,589
21343,Alchemist,22521.81,10767.41,480
21347,Mars,10164.56,19360.12,742
21369,Venomancer,22820.06,12021.22,220
21375,WitchDoctor,21163.56,10941.19,890
21381,QueenOfPain,16583.12,15558.91,467
21397,Magnataur,15704.75,17435.0,578
21403,Alchemist,22233.59,10971.81,451
21403,Bloodseeker,10295.41,20640.19,970
21409,Mars,10049.28,18935.88,753
21427,Disruptor,11193.12,19967.62,417
21431,Venomancer,22828.12,12488.19,227
21437,WitchDoctor,21138.09,11406.78,886
21441,QueenOfPain,15981.38,15817.59,551
21459,Magnataur,15067.88,17522.53,545
21469,Mars,9919.69,19253.22,765
21483,Alchemist,21916.12,11321.41,464
21487,Bloodseeker,10232.78,20040.53,1044
21491,Venomancer,22767.91,13030.72,233
21521,QueenOfPain,15465.75,15625.97,564
21523,Magnataur,14589.22,17182.41,555
21527,WitchDoctor,20929.69,11398.31,875
21529,Mars,9998.72,18664.47,776
21547,Alchemist,22043.0,11623.0,474
21551,Venomancer,22645.84,13633.88,241
21569,Disruptor,10999.19,19831.22,434
21583,Magnataur,14539.94,16491.03,565
21583,Bloodseeker,10340.59,19629.72,1044
21591,WitchDoctor,20564.62,11882.03,873
21595,Mars,10130.19,18552.59,789
21601,QueenOfPain,15431.25,15882.88,577
21607,Alchemist,21835.66,12037.47,484
21611,Venomancer,22351.22,14213.28,250
21629,Disruptor,10737.97,19251.41,441
21643,Magnataur,14375.19,16805.34,575
21643,Bloodseeker,9987.91,19261.97,1044
21649,Jakiro,10856.09,18453.53,1006
21651,WitchDoctor,20120.62,12315.47,871
21655,Mars,9705.81,18228.91,801
21663,QueenOfPain,15401.22,15776.78,587
21667,Alchemist,21831.31,12709.84,493
21671,Venomancer,22493.19,14409.62,258
21697,Disruptor,10380.69,18885.69,449
21703,Magnataur,13872.94,17257.22,585
21703,Bloodseeker,9817.19,18898.38,1044
21711,WitchDoctor,19597.47,12716.78,873
21729,Alchemist,21651.62,12525.84,503
21735,Mars,10030.81,18038.09,795
21737,Venomancer,22804.72,14061.31,268
21761,QueenOfPain,15756.75,15665.09,602
21763,Magnataur,13283.91,17457.53,595
21763,Bloodseeker,9811.72,19237.56,1044
21765,Disruptor,10636.12,19248.84,227
21771,WitchDoctor,18936.91,12911.56,881
21795,Alchemist,21476.66,12450.69,514
21799,Mars,10288.78,18303.72,763
21817,Venomancer,22912.62,13981.25,279
21819,Jakiro,10777.06,18896.25,936
21823,Magnataur,12820.75,17957.09,605
21831,WitchDoctor,18339.5,13199.84,889
21853,Bloodseeker,10162.78,18444.94,1044
21861,QueenOfPain,16146.38,15723.62,626
21879,Jakiro,10400.41,18804.09,704
21883,Magnataur,12237.34,18331.09,615
21885,Mars,10134.62,17933.81,486
21891,WitchDoctor,17746.0,13405.38,890
21899,Alchemist,21298.16,12426.03,503
21899,Venomancer,22905.47,13870.47,307
21933,Bloodseeker,10423.16,17641.81,1015
21943,Jakiro,10314.47,18205.19,707
21943,Magnataur,11562.81,18158.78,625
21951,WitchDoctor,17134.75,13599.25,890
21959,Alchemist,21710.97,11900.38,513
21965,Venomancer,22624.47,13652.28,317
21967,QueenOfPain,15887.25,15681.47,643
21993,Bloodseeker,9967.03,17486.38,871
21995,Mars,9097.56,9712.38,599
22003,Jakiro,9949.53,18025.62,814
22011,WitchDoctor,16680.34,14117.81,890
22011,Magnataur,11003.09,17924.91,636
22019,Alchemist,22169.38,11435.03,523
22049,QueenOfPain,15366.28,15751.56,655
22061,Bloodseeker,9559.84,18016.66,799
22065,Venomancer,22526.31,13550.25,332
22067,Mars,9470.44,9925.56,554
22071,WitchDoctor,16172.16,14577.12,890
22071,Magnataur,10427.69,17765.16,646
22079,Alchemist,22011.5,11018.5,532
22095,Jakiro,9790.44,18052.97,425
22109,QueenOfPain,14797.81,16091.16,664
22125,Venomancer,22116.25,13153.56,340
22131,WitchDoctor,15595.28,14895.47,890
22131,Magnataur,9876.41,17807.16,596
22131,Bloodseeker,9431.12,18323.91,610
22133,Mars,9451.25,10383.34,620
22139,Alchemist,22590.84,11106.81,542
22165,Jakiro,9544.41,18070.56,438
22179,DoomBringer,22462.25,12978.38,1342
22185,Venomancer,22237.94,13781.88,349
22191,WitchDoctor,15099.19,15375.03,890
22201,Alchemist,22630.12,11363.72,552
22201,Magnataur,9588.59,17837.94,476
22219,Bloodseeker,9119.94,18463.56,335
22223,Mars,9451.25,10383.34,804
22239,DoomBringer,22486.94,12317.56,1342
22247,Venomancer,22369.28,14115.69,358
22251,WitchDoctor,14549.75,15717.28,890
22251,Jakiro,9898.22,18157.78,382
22273,Magnataur,10112.03,18521.72,66
22277,QueenOfPain,10710.88,18429.69,718
22285,Alchemist,22421.84,11249.28,511
22295,Bloodseeker,9841.25,18774.66,220
22299,DoomBringer,22351.97,11655.81,1316
22307,Venomancer,22059.19,13544.72,412
22311,WitchDoctor,14042.66,15776.72,890
22313,Mars,9451.25,10383.34,989
22343,Jakiro,10153.0,18656.94,31
22357,Alchemist,22442.47,11255.88,541
22367,Venomancer,21860.19,12949.97,480
22369,QueenOfPain,9913.62,19001.12,733
22371,WitchDoctor,13600.16,16150.16,890
22371,DoomBringer,22216.81,11328.12,1407
22389,Mars,9642.84,10683.38,1132
22403,Jakiro,10289.84,18205.47,42
22425,Alchemist,22177.41,11034.88,545
22427,Venomancer,21858.5,12299.97,547
22431,WitchDoctor,14245.84,16340.41,890
22447,DoomBringer,22298.56,11123.56,1391
22449,Mars,9809.56,11392.09,1132
22463,Jakiro,10307.09,17537.25,53
22465,QueenOfPain,10201.31,19105.47,751
22489,Venomancer,21814.41,11692.69,617
22491,WitchDoctor,14864.78,16045.38,890
22501,Alchemist,21663.28,10575.34,311
22509,Mars,9928.44,12122.47,1132
22511,DoomBringer,21847.19,10716.41,1426
22523,Jakiro,10275.12,16883.94,63
22549,Venomancer,21337.53,11333.12,684
22551,WitchDoctor,15278.31,15534.34,890
22569,Mars,9929.0,12810.06,1132
22571,DoomBringer,21943.09,10742.31,1430
22583,Jakiro,10166.28,16223.91,74
22585,QueenOfPain,10304.78,19216.22,718
22609,Venomancer,20938.22,11384.38,751
22629,Mars,10060.62,13536.34,1132
22631,DoomBringer,21935.47,11408.09,1333
22643,Jakiro,10111.84,15560.38,89
22653,WitchDoctor,15478.62,15566.41,890
22671,Venomancer,20700.69,11895.0,800
22679,Disruptor,16418.34,16412.06,896
22689,Mars,10104.81,14273.81,1132
22691,DoomBringer,21858.75,11999.62,1400
22703,QueenOfPain,10415.53,19052.28,654
22703,Jakiro,9926.53,14918.5,104
22733,Venomancer,20556.94,11955.0,808
22739,Disruptor,16258.28,16413.09,896
22749,Mars,10138.41,15010.75,1132
22753,DoomBringer,21861.0,11943.47,1416
22763,Jakiro,9803.75,14260.06,118
22771,WitchDoctor,15562.41,15589.53,890
22789,QueenOfPain,10401.78,19009.5,658
22801,Venomancer,20206.25,12134.75,816
22809,Mars,10150.28,15745.56,1132
22813,DoomBringer,21315.53,12329.34,1430
22823,Jakiro,9704.56,13597.47,130
22861,QueenOfPain,10491.72,19113.44,671
22867,Disruptor,16607.22,16480.72,896
22869,Mars,10491.19,16399.19,1132
22883,Jakiro,9618.88,12942.09,145
22891,Venomancer,19796.88,12488.44,824
22895,WitchDoctor,15521.97,15497.75,890
22929,Mars,10898.31,17014.25,1132
22929,Disruptor,16558.72,16454.91,896
22943,QueenOfPain,10667.09,19399.25,684
22945,Jakiro,9654.47,12352.44,161
22951,Venomancer,20074.72,12558.53,824
22989,Mars,11559.34,17089.62,1132
23003,QueenOfPain,11281.03,19132.81,693
23005,Jakiro,9654.31,11685.47,174
23011,Venomancer,19981.41,12502.09,824
23023,DoomBringer,21106.19,12334.66,1430
23031,WitchDoctor,15642.56,15672.25,890
23031,Disruptor,16487.25,16473.09,896
23049,Mars,11428.72,17295.09,1132
23065,Jakiro,9642.66,11015.56,183
23067,QueenOfPain,11669.59,18872.97,702
23071,Venomancer,19406.56,12804.5,824
23109,Mars,10980.53,17877.38,1132
23121,WitchDoctor,15576.78,15656.47,890
23125,Jakiro,9545.94,10365.09,224
23127,QueenOfPain,12187.69,18448.41,711
23131,Venomancer,18867.59,13152.88,824
23149,DoomBringer,21139.5,12234.09,1403
23169,Mars,10781.03,18498.66,1132
23171,Disruptor,16846.5,16595.28,896
23187,QueenOfPain,12712.06,18031.38,720
23191,Venomancer,18485.53,13672.56,824
23197,Jakiro,9626.94,10048.91,363
23217,WitchDoctor,15434.16,15556.16,890
23229,Mars,10629.25,19184.03,1132
23241,DoomBringer,20902.97,12113.56,1373
23247,QueenOfPain,13211.0,17602.62,729
23251,Venomancer,18257.56,14281.22,824
23255,Disruptor,16587.44,16450.75,896
23287,Jakiro,9626.94,10048.91,536
23289,Mars,10183.03,19741.88,1220
23307,QueenOfPain,12901.34,17057.03,738
23307,DoomBringer,20741.56,11575.94,1357
23307,Bloodseeker,10600.0,21432.16,1044
23311,Venomancer,17814.66,14645.16,824
23349,Magnataur,16373.28,16276.22,1088
23355,WitchDoctor,15193.56,15203.88,890
23365,Mars,10001.09,20254.31,1220
23367,QueenOfPain,13074.41,16419.09,748
23371,Venomancer,17184.97,14754.53,824
23377,Jakiro,9626.94,10048.91,710
23377,Bloodseeker,10307.94,20595.19,1044
23379,DoomBringer,20623.28,11337.84,1371
23427,QueenOfPain,13644.41,16231.19,757
23431,Venomancer,16878.41,14811.25,824
23435,Mars,9754.31,20718.09,1062
23439,Jakiro,9790.06,10059.66,826
23439,Magnataur,16235.78,16168.59,1088
23439,DoomBringer,21255.06,11509.34,1387
23463,Bloodseeker,10304.19,20548.47,1037
23467,WitchDoctor,15374.62,15159.66,890
23487,QueenOfPain,14284.12,16320.53,766
23493,Venomancer,16698.25,14795.38,824
23495,Mars,9111.41,20577.59,1073
23499,Disruptor,16177.41,16392.56,896
23501,DoomBringer,21463.69,11899.09,1402
23507,Alchemist,21824.19,10544.5,1176
23515,Jakiro,10076.19,10134.81,1090
23519,Magnataur,16100.06,16014.28,1088
23547,WitchDoctor,15685.47,15450.53,890
23547,QueenOfPain,14810.41,16022.0,775
23553,Bloodseeker,10283.56,20212.5,1044
23559,Disruptor,16236.12,17092.09,896
23561,Venomancer,16828.78,14626.88,824
23575,Jakiro,10548.69,10567.22,1191
23575,Mars,9306.44,20294.75,1087
23575,DoomBringer,21244.38,11524.66,1421
23587,Magnataur,16028.59,15838.84,955
23613,Bloodseeker,11013.69,20405.97,1022
23615,QueenOfPain,16263.91,15600.81,780
23617,Alchemist,21553.75,10285.5,1176
23621,Venomancer,16472.84,15016.22,824
23621,Disruptor,16198.81,16967.94,896
23635,Jakiro,11045.12,11011.47,1191
23635,Mars,9921.19,19897.47,1097
23637,DoomBringer,20616.25,11369.25,1430
23663,Magnataur,16924.31,16439.12,473
23681,Bloodseeker,11083.03,20695.78,1003
23685,Disruptor,16483.12,16620.94,896
23695,QueenOfPain,16350.5,15834.28,556
23695,Jakiro,11554.59,11446.59,1191
23695,Mars,10625.31,20050.97,1108
23709,Alchemist,21890.19,10553.53,1176
23723,Magnataur,17346.72,16802.16,33
23731,DoomBringer,20517.22,11312.28,1408
23733,Venomancer,15887.38,15199.03,824
23741,Bloodseeker,10620.28,21316.41,1012
23755,QueenOfPain,16193.88,15755.81,460
23755,Jakiro,12005.41,11933.19,1191
23755,Mars,11048.97,20328.88,1119
23793,Disruptor,16367.97,16333.34,481
23803,DoomBringer,20879.66,11348.22,1421
23811,Alchemist,22261.97,10660.91,1176
23815,QueenOfPain,15995.16,15747.62,328
23825,Bloodseeker,10541.53,21565.16,1008
23839,Venomancer,15684.66,15588.56,792
23843,Mars,11034.12,20699.0,1125
23863,DoomBringer,21549.62,11353.81,1430
23879,WitchDoctor,15800.25,15640.78,749
23893,QueenOfPain,16298.31,15791.31,47
23897,Alchemist,22263.53,10787.47,1176
23905,Jakiro,15648.44,15104.94,1191
23919,Bloodseeker,10606.97,21567.88,1022
23923,DoomBringer,22070.97,11094.19,1400
23925,Mars,11168.19,20421.5,1140
23935,Venomancer,15899.91,15873.34,667
23941,WitchDoctor,15648.69,15717.91,688
23957,Alchemist,21946.38,10654.03,1058
23989,Jakiro,15665.88,15205.78,1112
